timestamp,temperature,humidity,count,temphum_sensor_count,site,pm25_mean,pm10_mean,pm_count,corrected,display
2019-08-23 12:30:07.466374,31.0,33.0,57.0,1.0,nesta-7,4.0,4.0,6.0,False,True
2019-08-23 12:45:07.052520,31.0,34.0,71.0,1.0,nesta-7,5.0,6.0,6.0,False,True
2019-08-23 13:15:07.206643,31.0,35.0,73.0,1.0,nesta-7,6.0,6.0,6.0,False,True
2019-08-23 13:30:07.503253,31.0,34.0,83.0,1.0,nesta-7,6.0,7.0,6.0,False,True
2019-08-23 13:45:08.062934,31.0,33.0,71.0,1.0,nesta-7,5.0,6.0,6.0,False,True
2019-08-23 14:00:07.785844,31.0,32.0,78.0,1.0,nesta-7,5.0,6.0,6.0,False,True
2019-08-23 14:15:07.043962,32.0,32.0,119.0,1.0,nesta-7,7.0,7.0,6.0,False,True
2019-08-23 14:45:07.158589,32.0,33.0,83.0,1.0,nesta-7,6.0,6.0,6.0,False,True
2019-08-23 15:00:07.946963,32.0,32.0,144.0,1.0,nesta-7,10.0,10.0,6.0,False,True
2019-08-23 15:45:07.084630,32.0,31.0,69.0,1.0,nesta-7,5.0,6.0,6.0,False,True
2019-08-23 16:00:07.897216,32.0,30.0,107.0,1.0,nesta-7,8.0,8.0,6.0,False,True
2019-08-23 16:15:06.965481,32.0,30.0,78.0,1.0,nesta-7,6.0,6.0,6.0,False,True
2019-08-23 16:30:07.360361,32.0,29.0,75.0,1.0,nesta-7,6.0,7.0,6.0,False,True
2019-08-23 16:45:07.862215,32.0,28.0,72.0,1.0,nesta-7,6.0,8.0,6.0,False,True
2019-08-23 17:00:08.456496,32.0,27.0,75.0,1.0,nesta-7,5.0,7.0,6.0,False,True
2019-08-23 17:30:06.910554,32.0,27.0,57.0,1.0,nesta-7,4.0,4.0,6.0,False,True
2019-08-23 17:45:07.474248,32.0,27.0,122.0,1.0,nesta-7,5.0,6.0,6.0,False,True
2019-08-23 18:00:07.112992,32.0,27.0,75.0,1.0,nesta-7,6.0,6.0,6.0,False,True
2019-08-23 18:15:07.367315,32.0,27.0,51.0,1.0,nesta-7,4.0,4.0,6.0,False,True
2019-08-23 18:45:07.920726,32.0,28.0,55.0,1.0,nesta-7,4.0,5.0,6.0,False,True
2019-08-23 19:15:06.895696,30.0,30.0,64.0,1.0,nesta-7,5.0,5.0,6.0,False,True
2019-08-23 19:45:07.118327,29.0,31.0,93.0,1.0,nesta-7,6.0,7.0,6.0,False,True
2019-08-23 20:15:07.087518,28.0,34.0,111.0,1.0,nesta-7,9.0,9.0,6.0,False,True
2019-08-23 20:30:07.447555,28.0,36.0,159.0,1.0,nesta-7,13.0,13.0,6.0,False,True
2019-08-23 20:45:07.088283,27.0,37.0,415.0,1.0,nesta-7,31.0,34.0,6.0,False,True
2019-08-23 21:00:07.990779,27.0,38.0,137.0,1.0,nesta-7,11.0,12.0,6.0,False,True
2019-08-23 21:30:07.859544,27.0,40.0,110.0,1.0,nesta-7,9.0,10.0,6.0,False,True
2019-08-23 22:00:07.738767,26.0,42.0,115.0,1.0,nesta-7,10.0,10.0,6.0,False,True
2019-08-23 22:30:06.684999,25.0,43.0,138.0,1.0,nesta-7,12.0,12.0,6.0,False,True
2019-08-23 22:45:07.000677,25.0,44.0,180.0,1.0,nesta-7,15.0,15.0,6.0,False,True
2019-08-23 23:00:08.302399,24.0,44.0,176.0,1.0,nesta-7,14.0,14.0,6.0,False,True
2019-08-23 23:15:07.776123,24.0,44.0,169.0,1.0,nesta-7,14.0,14.0,6.0,False,True
2019-08-23 23:30:06.778949,24.0,45.0,169.0,1.0,nesta-7,14.0,14.0,6.0,False,True
2019-08-23 23:45:07.402125,24.0,45.0,180.0,1.0,nesta-7,15.0,15.0,6.0,False,True
2019-08-24 00:00:07.592013,24.0,45.0,160.0,1.0,nesta-7,14.0,14.0,6.0,False,True
2019-08-24 00:15:07.151799,23.0,46.0,152.0,1.0,nesta-7,13.0,13.0,6.0,False,True
2019-08-24 00:30:07.582435,23.0,46.0,132.0,1.0,nesta-7,11.0,11.0,6.0,False,True
2019-08-24 01:15:07.143816,22.0,47.0,110.0,1.0,nesta-7,9.0,9.0,6.0,False,True
2019-08-24 01:30:07.443342,22.0,47.0,109.0,1.0,nesta-7,9.0,10.0,6.0,False,True
2019-08-24 01:45:07.371491,22.0,47.0,109.0,1.0,nesta-7,9.0,9.0,6.0,False,True
2019-08-24 02:00:07.896938,22.0,47.0,105.0,1.0,nesta-7,9.0,9.0,6.0,False,True
2019-08-24 02:15:07.310127,22.0,47.0,99.0,1.0,nesta-7,8.0,8.0,6.0,False,True
2019-08-24 02:30:07.535271,22.0,47.0,88.0,1.0,nesta-7,8.0,8.0,6.0,False,True
2019-08-24 03:00:08.013547,22.0,47.0,88.0,1.0,nesta-7,7.0,7.0,6.0,False,True
2019-08-24 03:15:07.365581,21.0,47.0,86.0,1.0,nesta-7,7.0,7.0,6.0,False,True
2019-08-24 03:30:06.905758,21.0,48.0,84.0,1.0,nesta-7,7.0,7.0,6.0,False,True
2019-08-24 03:45:07.476947,21.0,49.0,94.0,1.0,nesta-7,7.0,8.0,6.0,False,True
2019-08-24 04:00:08.218908,21.0,48.0,81.0,1.0,nesta-7,7.0,7.0,6.0,False,True
2019-08-24 04:15:07.763733,21.0,48.0,81.0,1.0,nesta-7,7.0,7.0,6.0,False,True
2019-08-24 04:30:06.890203,21.0,48.0,81.0,1.0,nesta-7,7.0,7.0,6.0,False,True
2019-08-24 04:45:07.592983,21.0,48.0,80.0,1.0,nesta-7,6.0,7.0,6.0,False,True
2019-08-24 05:00:07.400945,20.0,49.0,78.0,1.0,nesta-7,6.0,7.0,6.0,False,True
2019-08-24 05:15:07.660625,20.0,49.0,80.0,1.0,nesta-7,7.0,7.0,6.0,False,True
2019-08-24 05:45:07.690806,20.0,50.0,91.0,1.0,nesta-7,7.0,8.0,6.0,False,True
2019-08-24 06:00:07.421281,20.0,51.0,100.0,1.0,nesta-7,8.0,8.0,6.0,False,True
2019-08-24 06:30:09.305499,20.0,51.0,97.0,1.0,nesta-7,8.0,8.0,6.0,False,True
2019-08-24 06:45:08.015660,20.0,51.0,104.0,1.0,nesta-7,8.0,8.0,6.0,False,True
2019-08-24 07:00:07.138620,20.0,66.0,162.0,1.0,nesta-7,12.0,12.0,6.0,False,True
2019-08-24 07:15:07.620440,21.0,66.0,113.0,1.0,nesta-7,9.0,9.0,6.0,False,True
2019-08-24 07:30:07.235933,21.0,65.0,120.0,1.0,nesta-7,10.0,10.0,6.0,False,True
2019-08-24 08:00:07.314369,23.0,59.0,153.0,1.0,nesta-7,13.0,13.0,6.0,False,True
2019-08-24 08:30:07.002333,25.0,51.0,189.0,1.0,nesta-7,16.0,16.0,6.0,False,True
2019-08-24 09:15:06.809802,28.0,45.0,179.0,1.0,nesta-7,15.0,15.0,6.0,False,True
2019-08-24 09:30:06.837602,28.0,42.0,166.0,1.0,nesta-7,14.0,14.0,6.0,False,True
2019-08-24 09:45:07.364960,29.0,40.0,204.0,1.0,nesta-7,16.0,16.0,6.0,False,True
2019-08-24 10:15:07.130467,30.0,39.0,161.0,1.0,nesta-7,13.0,13.0,6.0,False,True
2019-08-24 10:30:07.365967,31.0,39.0,190.0,1.0,nesta-7,16.0,16.0,6.0,False,True
2019-08-24 10:45:07.867751,31.0,35.0,120.0,1.0,nesta-7,10.0,10.0,6.0,False,True
2019-08-24 11:00:07.813881,31.0,32.0,100.0,1.0,nesta-7,8.0,8.0,6.0,False,True
2019-08-24 11:15:07.064286,32.0,31.0,90.0,1.0,nesta-7,7.0,7.0,6.0,False,True
2019-08-24 11:30:07.427528,32.0,30.0,86.0,1.0,nesta-7,7.0,7.0,6.0,False,True
2019-08-24 11:45:06.972283,32.0,29.0,85.0,1.0,nesta-7,7.0,7.0,6.0,False,True
2019-08-24 12:15:06.859955,33.0,28.0,83.0,1.0,nesta-7,7.0,7.0,6.0,False,True
2019-08-24 12:30:07.062070,33.0,29.0,100.0,1.0,nesta-7,8.0,8.0,6.0,False,True
2019-08-24 12:45:07.458499,33.0,30.0,119.0,1.0,nesta-7,10.0,9.0,6.0,False,True
2019-08-24 13:00:07.250176,33.0,29.0,109.0,1.0,nesta-7,9.0,8.0,6.0,False,True
2019-08-24 13:15:07.512183,34.0,28.0,91.0,1.0,nesta-7,7.0,7.0,6.0,False,True
2019-08-24 13:30:06.950352,34.0,28.0,100.0,1.0,nesta-7,8.0,8.0,6.0,False,True
2019-08-24 13:45:07.782096,34.0,27.0,104.0,1.0,nesta-7,8.0,8.0,6.0,False,True
2019-08-24 14:15:06.698317,34.0,25.0,71.0,1.0,nesta-7,6.0,6.0,6.0,False,True
2019-08-24 14:30:06.788240,34.0,24.0,78.0,1.0,nesta-7,6.0,6.0,6.0,False,True
2019-08-24 14:45:07.183751,34.0,25.0,76.0,1.0,nesta-7,6.0,6.0,6.0,False,True
2019-08-24 15:00:08.025220,34.0,24.0,66.0,1.0,nesta-7,5.0,5.0,6.0,False,True
2019-08-24 15:15:07.243267,34.0,23.0,63.0,1.0,nesta-7,5.0,5.0,6.0,False,True
2019-08-24 15:30:07.802576,34.0,22.0,61.0,1.0,nesta-7,5.0,5.0,6.0,False,True
2019-08-24 15:45:07.283530,34.0,22.0,64.0,1.0,nesta-7,5.0,5.0,6.0,False,True
2019-08-24 16:00:08.106694,34.0,23.0,70.0,1.0,nesta-7,5.0,6.0,6.0,False,True
2019-08-24 16:15:07.655749,34.0,23.0,69.0,1.0,nesta-7,6.0,6.0,6.0,False,True
2019-08-24 16:30:07.354730,34.0,23.0,76.0,1.0,nesta-7,6.0,6.0,6.0,False,True
2019-08-24 17:15:07.556891,34.0,22.0,109.0,1.0,nesta-7,8.0,8.0,6.0,False,True
2019-08-24 17:30:06.907459,34.0,24.0,94.0,1.0,nesta-7,7.0,7.0,6.0,False,True
2019-08-24 17:45:07.766592,34.0,24.0,118.0,1.0,nesta-7,8.0,8.0,6.0,False,True
2019-08-24 18:00:07.674646,34.0,29.0,231.0,1.0,nesta-7,18.0,18.0,6.0,False,True
2019-08-24 18:15:06.759098,34.0,30.0,326.0,1.0,nesta-7,25.0,24.0,6.0,False,True
2019-08-24 18:30:07.638695,34.0,30.0,295.0,1.0,nesta-7,24.0,23.0,6.0,False,True
2019-08-24 18:45:06.903860,34.0,30.0,237.0,1.0,nesta-7,20.0,19.0,6.0,False,True
2019-08-24 19:00:07.747315,33.0,31.0,370.0,1.0,nesta-7,28.0,27.0,6.0,False,True
2019-08-24 19:15:07.100002,33.0,33.0,378.0,1.0,nesta-7,29.0,28.0,6.0,False,True
2019-08-24 19:45:06.986288,32.0,35.0,247.0,1.0,nesta-7,20.0,19.0,6.0,False,True
2019-08-24 20:00:07.870294,32.0,36.0,277.0,1.0,nesta-7,22.0,21.0,6.0,False,True
2019-08-24 20:15:07.578003,31.0,35.0,296.0,1.0,nesta-7,22.0,21.0,6.0,False,True
2019-08-24 20:30:07.158046,31.0,35.0,309.0,1.0,nesta-7,24.0,22.0,6.0,False,True
2019-08-24 20:45:07.996635,30.0,36.0,241.0,1.0,nesta-7,19.0,18.0,6.0,False,True
2019-08-24 21:00:07.584955,30.0,37.0,230.0,1.0,nesta-7,19.0,18.0,6.0,False,True
2019-08-24 21:15:07.147323,29.0,37.0,209.0,1.0,nesta-7,17.0,16.0,6.0,False,True
2019-08-24 21:45:07.758035,29.0,38.0,218.0,1.0,nesta-7,17.0,16.0,6.0,False,True
2019-08-24 22:00:07.363518,29.0,38.0,212.0,1.0,nesta-7,17.0,16.0,6.0,False,True
2019-08-24 22:15:06.708873,29.0,38.0,232.0,1.0,nesta-7,19.0,17.0,6.0,False,True
2019-08-24 22:30:07.153563,29.0,38.0,258.0,1.0,nesta-7,21.0,19.0,6.0,False,True
2019-08-24 23:15:06.838069,28.0,38.0,182.0,1.0,nesta-7,15.0,14.0,6.0,False,True
2019-08-24 23:30:07.261166,29.0,39.0,204.0,1.0,nesta-7,17.0,16.0,6.0,False,True
2019-08-24 23:45:07.658021,28.0,39.0,233.0,1.0,nesta-7,18.0,17.0,6.0,False,True
2019-08-25 00:00:07.768060,28.0,40.0,257.0,1.0,nesta-7,20.0,19.0,6.0,False,True
2019-08-25 00:15:07.131357,28.0,41.0,215.0,1.0,nesta-7,17.0,17.0,6.0,False,True
2019-08-25 01:00:07.269640,27.0,42.0,198.0,1.0,nesta-7,16.0,15.0,6.0,False,True
2019-08-25 01:30:07.412373,26.0,43.0,188.0,1.0,nesta-7,15.0,14.0,6.0,False,True
2019-08-25 01:45:07.975119,26.0,44.0,177.0,1.0,nesta-7,15.0,14.0,6.0,False,True
2019-08-25 02:15:07.299158,26.0,44.0,175.0,1.0,nesta-7,14.0,14.0,6.0,False,True
2019-08-25 02:30:07.693056,25.0,45.0,173.0,1.0,nesta-7,14.0,13.0,6.0,False,True
2019-08-25 02:45:07.044725,25.0,46.0,166.0,1.0,nesta-7,13.0,13.0,6.0,False,True
2019-08-25 03:00:07.967106,26.0,45.0,157.0,1.0,nesta-7,13.0,13.0,6.0,False,True
2019-08-25 03:15:07.635571,26.0,45.0,169.0,1.0,nesta-7,14.0,13.0,6.0,False,True
2019-08-25 03:30:06.839486,26.0,45.0,153.0,1.0,nesta-7,13.0,13.0,6.0,False,True
2019-08-25 03:45:07.142812,26.0,45.0,161.0,1.0,nesta-7,13.0,12.0,6.0,False,True
2019-08-25 04:00:08.069295,25.0,45.0,167.0,1.0,nesta-7,13.0,13.0,6.0,False,True
2019-08-25 04:15:07.554812,25.0,46.0,169.0,1.0,nesta-7,14.0,13.0,6.0,False,True
2019-08-25 05:00:07.238407,25.0,47.0,167.0,1.0,nesta-7,13.0,13.0,6.0,False,True
2019-08-25 05:15:07.522672,25.0,47.0,169.0,1.0,nesta-7,14.0,13.0,6.0,False,True
2019-08-25 05:30:07.332622,25.0,48.0,171.0,1.0,nesta-7,14.0,13.0,6.0,False,True
2019-08-25 05:45:07.618981,25.0,48.0,172.0,1.0,nesta-7,15.0,14.0,6.0,False,True
2019-08-25 06:15:07.608119,26.0,46.0,665.0,1.0,nesta-7,49.0,59.0,6.0,False,True
2019-08-25 06:30:08.381608,26.0,46.0,451.0,1.0,nesta-7,36.0,39.0,6.0,False,True
2019-08-25 06:45:07.121206,27.0,46.0,417.0,1.0,nesta-7,32.0,34.0,6.0,False,True
2019-08-25 07:00:08.067529,27.0,45.0,236.0,1.0,nesta-7,19.0,18.0,6.0,False,True
2019-08-25 07:15:06.918129,27.0,51.0,224.0,1.0,nesta-7,18.0,17.0,6.0,False,True
2019-08-25 07:30:07.289346,28.0,43.0,252.0,1.0,nesta-7,21.0,20.0,6.0,False,True
2019-08-25 07:45:07.049258,29.0,42.0,227.0,1.0,nesta-7,19.0,18.0,6.0,False,True
2019-08-25 08:15:07.029171,30.0,40.0,186.0,1.0,nesta-7,16.0,15.0,6.0,False,True
2019-08-25 08:30:07.853748,31.0,39.0,187.0,1.0,nesta-7,15.0,14.0,6.0,False,True
2019-08-25 08:45:07.288790,31.0,38.0,185.0,1.0,nesta-7,15.0,14.0,6.0,False,True
2019-08-25 09:00:08.099598,31.0,39.0,177.0,1.0,nesta-7,14.0,13.0,6.0,False,True
2019-08-25 09:15:07.241985,31.0,38.0,171.0,1.0,nesta-7,14.0,13.0,6.0,False,True
2019-08-25 09:30:07.647652,32.0,38.0,162.0,1.0,nesta-7,13.0,13.0,6.0,False,True
2019-08-25 09:45:07.238171,32.0,38.0,161.0,1.0,nesta-7,13.0,13.0,6.0,False,True
2019-08-25 10:00:08.455593,33.0,37.0,159.0,1.0,nesta-7,13.0,12.0,6.0,False,True
2019-08-25 10:15:07.515381,33.0,36.0,148.0,1.0,nesta-7,12.0,12.0,6.0,False,True
2019-08-25 10:30:07.049329,33.0,35.0,148.0,1.0,nesta-7,12.0,11.0,6.0,False,True
2019-08-25 10:45:07.427788,33.0,40.0,127.0,1.0,nesta-7,10.0,10.0,6.0,False,True
2019-08-25 11:00:08.126749,34.0,32.0,120.0,1.0,nesta-7,10.0,9.0,6.0,False,True
2019-08-25 11:30:06.954756,34.0,30.0,104.0,1.0,nesta-7,8.0,8.0,6.0,False,True
2019-08-25 11:45:07.603431,35.0,28.0,124.0,1.0,nesta-7,8.0,8.0,6.0,False,True
2019-08-25 12:00:07.459695,35.0,28.0,99.0,1.0,nesta-7,8.0,8.0,6.0,False,True
2019-08-25 12:30:07.893866,35.0,29.0,127.0,1.0,nesta-7,9.0,9.0,6.0,False,True
2019-08-25 12:45:08.712534,36.0,30.0,113.0,1.0,nesta-7,9.0,9.0,6.0,False,True
2019-08-25 13:00:08.322915,36.0,30.0,138.0,1.0,nesta-7,9.0,9.0,6.0,False,True
2019-08-25 13:15:07.206356,36.0,30.0,117.0,1.0,nesta-7,9.0,9.0,6.0,False,True
2019-08-25 13:30:08.242388,36.0,30.0,127.0,1.0,nesta-7,11.0,10.0,6.0,False,True
2019-08-25 13:45:08.368755,36.0,29.0,114.0,1.0,nesta-7,9.0,9.0,6.0,False,True
2019-08-25 14:15:07.375411,36.0,30.0,143.0,1.0,nesta-7,12.0,12.0,6.0,False,True
2019-08-25 14:45:07.405306,36.0,31.0,168.0,1.0,nesta-7,12.0,12.0,6.0,False,True
2019-08-25 15:00:08.090665,36.0,31.0,158.0,1.0,nesta-7,13.0,13.0,6.0,False,True
2019-08-25 15:45:07.121944,35.0,35.0,135.0,1.0,nesta-7,11.0,11.0,6.0,False,True
2019-08-25 16:00:08.156235,35.0,36.0,154.0,1.0,nesta-7,12.0,12.0,6.0,False,True
2019-08-25 16:15:07.392420,35.0,35.0,150.0,1.0,nesta-7,13.0,12.0,6.0,False,True
2019-08-25 16:30:06.808589,35.0,34.0,153.0,1.0,nesta-7,13.0,12.0,6.0,False,True
2019-08-25 16:45:07.519426,35.0,34.0,150.0,1.0,nesta-7,12.0,12.0,6.0,False,True
2019-08-25 17:15:07.740136,34.0,33.0,132.0,1.0,nesta-7,11.0,10.0,6.0,False,True
2019-08-25 17:30:07.894631,34.0,33.0,126.0,1.0,nesta-7,10.0,10.0,6.0,False,True
2019-08-25 17:45:07.349647,34.0,33.0,131.0,1.0,nesta-7,11.0,10.0,6.0,False,True
2019-08-25 18:00:08.403238,34.0,32.0,131.0,1.0,nesta-7,11.0,11.0,6.0,False,True
2019-08-25 18:15:07.621777,34.0,32.0,125.0,1.0,nesta-7,10.0,10.0,6.0,False,True
2019-08-25 18:30:07.787262,33.0,33.0,161.0,1.0,nesta-7,12.0,11.0,6.0,False,True
2019-08-25 19:00:07.432271,33.0,33.0,304.0,1.0,nesta-7,23.0,21.0,6.0,False,True
2019-08-25 19:15:06.600421,32.0,35.0,192.0,1.0,nesta-7,16.0,16.0,6.0,False,True
2019-08-25 20:00:07.733334,31.0,38.0,166.0,1.0,nesta-7,14.0,13.0,6.0,False,True
2019-08-25 20:15:06.966016,31.0,39.0,205.0,1.0,nesta-7,16.0,15.0,6.0,False,True
2019-08-25 20:30:07.160086,31.0,40.0,270.0,1.0,nesta-7,18.0,17.0,6.0,False,True
2019-08-25 20:45:07.675750,30.0,41.0,197.0,1.0,nesta-7,16.0,16.0,6.0,False,True
2019-08-25 21:45:07.130308,29.0,44.0,246.0,1.0,nesta-7,22.0,21.0,6.0,False,True
2019-08-25 22:00:07.937007,29.0,44.0,254.0,1.0,nesta-7,23.0,22.0,6.0,False,True
2019-08-25 22:15:07.291074,29.0,45.0,252.0,1.0,nesta-7,22.0,21.0,6.0,False,True
2019-08-25 22:45:07.267548,29.0,45.0,262.0,1.0,nesta-7,23.0,22.0,6.0,False,True
2019-08-25 23:00:07.944662,28.0,46.0,284.0,1.0,nesta-7,25.0,24.0,6.0,False,True
2019-08-25 23:15:07.427201,28.0,46.0,262.0,1.0,nesta-7,24.0,22.0,6.0,False,True
2019-08-25 23:30:06.828613,28.0,46.0,250.0,1.0,nesta-7,23.0,22.0,6.0,False,True
2019-08-25 23:45:07.215884,28.0,47.0,277.0,1.0,nesta-7,24.0,23.0,6.0,False,True
2019-08-26 00:00:07.497649,27.0,48.0,290.0,1.0,nesta-7,25.0,25.0,6.0,False,True
2019-08-26 00:15:07.488561,27.0,48.0,248.0,1.0,nesta-7,25.0,24.0,6.0,False,True
2019-08-26 00:45:07.749098,27.0,49.0,325.0,1.0,nesta-7,27.0,26.0,6.0,False,True
2019-08-26 01:00:07.514975,26.0,49.0,291.0,1.0,nesta-7,26.0,26.0,6.0,False,True
2019-08-26 01:30:07.285926,27.0,48.0,264.0,1.0,nesta-7,25.0,24.0,6.0,False,True
2019-08-26 02:15:07.624897,26.0,48.0,291.0,1.0,nesta-7,26.0,25.0,6.0,False,True
2019-08-26 02:30:07.030170,26.0,48.0,251.0,1.0,nesta-7,24.0,23.0,6.0,False,True
2019-08-26 02:45:07.573251,26.0,48.0,274.0,1.0,nesta-7,24.0,23.0,6.0,False,True
2019-08-26 03:00:07.472501,26.0,49.0,276.0,1.0,nesta-7,24.0,23.0,6.0,False,True
2019-08-26 03:30:07.076707,26.0,48.0,259.0,1.0,nesta-7,23.0,22.0,6.0,False,True
2019-08-26 03:45:07.711168,26.0,48.0,237.0,1.0,nesta-7,22.0,21.0,6.0,False,True
2019-08-26 04:00:07.886831,25.0,48.0,238.0,1.0,nesta-7,22.0,21.0,6.0,False,True
2019-08-26 04:15:07.455704,25.0,48.0,223.0,1.0,nesta-7,22.0,21.0,6.0,False,True
2019-08-26 04:30:07.085154,25.0,48.0,252.0,1.0,nesta-7,22.0,21.0,6.0,False,True
2019-08-26 04:45:07.554633,25.0,49.0,262.0,1.0,nesta-7,23.0,21.0,6.0,False,True
2019-08-26 05:00:07.305375,25.0,50.0,258.0,1.0,nesta-7,22.0,21.0,6.0,False,True
2019-08-26 05:15:07.408616,25.0,50.0,237.0,1.0,nesta-7,21.0,20.0,6.0,False,True
2019-08-26 05:30:06.744071,25.0,49.0,227.0,1.0,nesta-7,21.0,19.0,6.0,False,True
2019-08-26 05:45:08.470824,25.0,49.0,199.0,1.0,nesta-7,19.0,18.0,6.0,False,True
2019-08-26 06:15:07.796140,25.0,48.0,229.0,1.0,nesta-7,19.0,18.0,6.0,False,True
2019-08-26 06:30:08.413707,25.0,49.0,252.0,1.0,nesta-7,21.0,20.0,6.0,False,True
2019-08-26 06:45:07.413543,24.0,58.0,266.0,1.0,nesta-7,22.0,21.0,6.0,False,True
2019-08-26 07:15:07.314815,24.0,72.0,243.0,1.0,nesta-7,21.0,19.0,6.0,False,True
2019-08-26 08:15:06.802760,27.0,48.0,271.0,1.0,nesta-7,22.0,21.0,6.0,False,True
2019-08-26 08:30:06.980164,27.0,47.0,271.0,1.0,nesta-7,22.0,21.0,6.0,False,True
2019-08-26 08:45:07.580421,27.0,46.0,267.0,1.0,nesta-7,22.0,20.0,6.0,False,True
2019-08-26 09:00:07.071472,28.0,45.0,233.0,1.0,nesta-7,20.0,19.0,6.0,False,True
2019-08-26 09:30:08.033490,29.0,40.0,195.0,1.0,nesta-7,16.0,15.0,6.0,False,True
2019-08-26 09:45:07.298807,30.0,37.0,162.0,1.0,nesta-7,13.0,13.0,6.0,False,True
2019-08-26 10:00:08.222162,30.0,34.0,141.0,1.0,nesta-7,11.0,11.0,6.0,False,True
2019-08-26 10:15:06.638447,31.0,33.0,151.0,1.0,nesta-7,11.0,11.0,6.0,False,True
2019-08-26 10:30:07.227609,31.0,35.0,156.0,1.0,nesta-7,13.0,12.0,6.0,False,True
2019-08-26 11:30:07.309188,33.0,25.0,88.0,1.0,nesta-7,7.0,7.0,6.0,False,True
2019-08-26 12:00:07.335333,33.0,31.0,137.0,1.0,nesta-7,11.0,11.0,6.0,False,True
2019-08-26 12:15:07.239284,34.0,30.0,133.0,1.0,nesta-7,11.0,10.0,6.0,False,True
2019-08-26 12:30:07.617028,34.0,29.0,109.0,1.0,nesta-7,9.0,8.0,6.0,False,True
2019-08-26 12:45:07.957978,34.0,29.0,129.0,1.0,nesta-7,9.0,9.0,6.0,False,True
2019-08-26 13:15:07.650756,35.0,28.0,128.0,1.0,nesta-7,11.0,10.0,6.0,False,True
2019-08-26 13:30:07.322140,35.0,27.0,147.0,1.0,nesta-7,10.0,10.0,6.0,False,True
2019-08-26 13:45:08.173809,35.0,28.0,121.0,1.0,nesta-7,10.0,9.0,6.0,False,True
2019-08-26 14:00:08.629336,35.0,29.0,157.0,1.0,nesta-7,11.0,10.0,6.0,False,True
2019-08-26 14:45:07.843308,35.0,31.0,148.0,1.0,nesta-7,12.0,11.0,6.0,False,True
2019-08-26 15:00:08.128551,35.0,31.0,136.0,1.0,nesta-7,11.0,10.0,6.0,False,True
2019-08-26 15:15:07.901986,36.0,30.0,130.0,1.0,nesta-7,11.0,10.0,6.0,False,True
2019-08-26 15:45:07.806822,36.0,29.0,148.0,1.0,nesta-7,10.0,10.0,6.0,False,True
2019-08-26 16:00:08.485377,36.0,29.0,119.0,1.0,nesta-7,10.0,9.0,6.0,False,True
2019-08-26 16:15:07.122920,36.0,29.0,117.0,1.0,nesta-7,10.0,9.0,6.0,False,True
2019-08-26 16:45:08.430007,36.0,29.0,104.0,1.0,nesta-7,9.0,9.0,6.0,False,True
2019-08-26 17:00:07.775959,36.0,28.0,124.0,1.0,nesta-7,10.0,9.0,6.0,False,True
2019-08-26 17:30:07.548502,36.0,27.0,105.0,1.0,nesta-7,9.0,8.0,6.0,False,True
2019-08-26 17:45:07.893180,36.0,27.0,107.0,1.0,nesta-7,9.0,9.0,6.0,False,True
2019-08-26 18:00:08.885201,36.0,27.0,103.0,1.0,nesta-7,8.0,8.0,6.0,False,True
2019-08-26 18:15:07.531589,36.0,27.0,111.0,1.0,nesta-7,9.0,9.0,6.0,False,True
2019-08-26 18:30:07.488622,35.0,27.0,108.0,1.0,nesta-7,9.0,8.0,6.0,False,True
2019-08-26 18:45:07.621451,35.0,28.0,110.0,1.0,nesta-7,9.0,9.0,6.0,False,True
2019-08-26 19:30:07.229244,34.0,32.0,121.0,1.0,nesta-7,10.0,10.0,6.0,False,True
2019-08-26 19:45:07.663259,33.0,32.0,143.0,1.0,nesta-7,11.0,10.0,6.0,False,True
2019-08-26 20:00:07.483875,33.0,33.0,129.0,1.0,nesta-7,10.0,10.0,6.0,False,True
2019-08-26 20:15:06.878727,32.0,33.0,126.0,1.0,nesta-7,10.0,10.0,6.0,False,True
2019-08-26 20:30:07.166715,32.0,34.0,143.0,1.0,nesta-7,12.0,11.0,6.0,False,True
2019-08-26 20:45:07.930150,32.0,35.0,137.0,1.0,nesta-7,11.0,11.0,6.0,False,True
2019-08-26 21:15:06.524174,31.0,36.0,140.0,1.0,nesta-7,12.0,11.0,6.0,False,True
2019-08-26 21:30:07.671657,31.0,38.0,151.0,1.0,nesta-7,12.0,12.0,6.0,False,True
2019-08-26 21:45:07.219315,30.0,38.0,162.0,1.0,nesta-7,14.0,13.0,6.0,False,True
2019-08-26 22:00:07.931446,30.0,39.0,154.0,1.0,nesta-7,13.0,13.0,6.0,False,True
2019-08-26 22:15:06.948967,30.0,40.0,173.0,1.0,nesta-7,14.0,14.0,6.0,False,True
2019-08-26 22:45:07.051248,30.0,41.0,189.0,1.0,nesta-7,17.0,16.0,6.0,False,True
2019-08-26 23:00:07.893609,30.0,42.0,189.0,1.0,nesta-7,17.0,16.0,6.0,False,True
2019-08-26 23:15:07.229778,29.0,42.0,180.0,1.0,nesta-7,16.0,16.0,6.0,False,True
2019-08-26 23:30:07.602762,29.0,42.0,189.0,1.0,nesta-7,16.0,15.0,6.0,False,True
2019-08-27 00:00:07.857656,28.0,44.0,211.0,1.0,nesta-7,18.0,17.0,6.0,False,True
2019-08-27 00:30:07.177992,28.0,45.0,213.0,1.0,nesta-7,19.0,18.0,6.0,False,True
