nesta-2,2019-03-18 06:00:10.621195,15,47,4,6,39,8,1
nesta-5,2019-03-18 06:00:10.986526,14,48,5,6,43,8,1
nesta-6,2019-03-18 06:00:14.222144,13,12,2,2,9,7,2
nesta-1,2019-03-18 06:00:18.918842,14,50,4,5,40,8,1
nesta-4,2019-03-18 06:00:19.087509,14,50,4,5,38,8,1
nesta-5,2019-03-18 06:15:09.137089,14,48,5,6,37,8,1
nesta-6,2019-03-18 06:15:12.191327,13,12,2,2,10,7,2
nesta-1,2019-03-18 06:15:16.599728,13,50,5,6,46,8,1
nesta-4,2019-03-18 06:15:17.105008,14,50,5,6,45,8,1
nesta-5,2019-03-18 06:30:12.212374,14,48,5,6,42,8,1
nesta-2,2019-03-18 06:30:12.305848,15,65,5,6,44,8,1
nesta-6,2019-03-18 06:30:14.248147,14,19,2,2,10,7,2
nesta-4,2019-03-18 06:30:19.267016,14,50,5,6,48,8,1
nesta-2,2019-03-18 06:45:09.499638,15,34,5,6,44,8,1
nesta-5,2019-03-18 06:45:09.654343,14,48,5,6,42,8,1
nesta-6,2019-03-18 06:45:12.183837,14,19,2,2,10,7,2
nesta-4,2019-03-18 06:45:16.663359,14,51,5,6,48,8,1
nesta-2,2019-03-18 07:00:09.754204,15,47,8,9,76,8,1
nesta-5,2019-03-18 07:00:11.192532,14,48,6,7,48,8,1
nesta-6,2019-03-18 07:00:13.878716,14,20,2,2,11,7,2
nesta-4,2019-03-18 07:00:18.833669,14,74,5,6,48,8,1
nesta-1,2019-03-18 07:00:19.770057,13,80,5,7,51,8,1
nesta-5,2019-03-18 07:15:09.752875,14,49,6,7,50,8,1
nesta-6,2019-03-18 07:15:12.400159,14,12,2,2,12,7,2
nesta-4,2019-03-18 07:15:15.510391,14,59,5,7,51,8,1
nesta-1,2019-03-18 07:15:16.705415,13,94,6,7,53,8,1
nesta-5,2019-03-18 07:30:09.241642,14,49,6,7,50,8,1
nesta-6,2019-03-18 07:30:11.445929,14,12,2,2,14,7,2
nesta-4,2019-03-18 07:30:16.273245,14,52,5,7,53,8,1
nesta-1,2019-03-18 07:30:17.058917,14,67,6,7,56,8,1
nesta-5,2019-03-18 07:45:09.580965,15,49,7,8,60,8,1
nesta-6,2019-03-18 07:45:11.666354,14,12,2,2,15,7,2
nesta-4,2019-03-18 07:45:17.107799,14,52,6,7,58,8,1
nesta-1,2019-03-18 07:45:17.211832,14,93,7,8,64,8,1
nesta-5,2019-03-18 08:00:10.375769,15,49,8,9,70,8,1
nesta-2,2019-03-18 08:00:10.801292,16,35,8,9,64,8,1
nesta-6,2019-03-18 08:00:13.492988,14,19,2,2,15,7,2
nesta-4,2019-03-18 08:00:18.856279,14,73,6,8,61,8,1
nesta-1,2019-03-18 08:00:19.545131,14,52,7,9,69,8,1
nesta-2,2019-03-18 08:15:09.101707,17,34,8,9,66,8,1
nesta-5,2019-03-18 08:15:09.659971,16,48,8,9,65,8,1
nesta-6,2019-03-18 08:15:11.583152,14,16,3,3,16,7,2
nesta-4,2019-03-18 08:15:16.593921,15,74,6,7,56,8,1
nesta-1,2019-03-18 08:15:16.930454,15,51,15,15,167,8,1
nesta-5,2019-03-18 08:30:08.949110,17,46,8,9,71,8,1
nesta-2,2019-03-18 08:30:09.653023,18,33,7,8,65,8,1
nesta-6,2019-03-18 08:30:11.621680,14,16,3,3,16,7,2
nesta-4,2019-03-18 08:30:16.201815,15,58,6,8,62,8,1
nesta-1,2019-03-18 08:30:16.231043,15,50,8,9,79,8,1
nesta-5,2019-03-18 08:45:09.567148,17,45,8,9,71,8,1
nesta-6,2019-03-18 08:45:12.105773,14,12,3,3,18,7,2
nesta-1,2019-03-18 08:45:16.850887,16,50,7,9,70,8,1
nesta-4,2019-03-18 08:45:16.881170,15,51,7,9,73,8,1
nesta-5,2019-03-18 09:00:09.944136,18,44,8,9,67,8,1
nesta-2,2019-03-18 09:00:11.147869,20,33,8,9,68,8,1
nesta-6,2019-03-18 09:00:13.676749,14,13,3,3,19,7,2
nesta-1,2019-03-18 09:00:19.537444,16,49,7,9,68,8,1
nesta-4,2019-03-18 09:00:19.860211,15,58,8,9,74,8,1
nesta-5,2019-03-18 09:15:11.050362,20,40,9,10,76,8,1
nesta-2,2019-03-18 09:15:11.224238,22,30,7,8,63,8,1
nesta-6,2019-03-18 09:15:12.011389,15,35,3,4,23,7,2
nesta-4,2019-03-18 09:15:16.101509,15,52,9,10,92,8,1
nesta-1,2019-03-18 09:15:16.595923,17,47,7,9,70,8,1
nesta-5,2019-03-18 09:30:09.550841,21,37,6,7,58,8,1
nesta-2,2019-03-18 09:30:09.629717,24,27,7,8,54,8,1
nesta-6,2019-03-18 09:30:12.252357,14,13,3,3,19,7,2
nesta-1,2019-03-18 09:30:17.408166,19,42,6,7,57,8,1
nesta-5,2019-03-18 09:45:10.473802,23,33,6,7,48,8,1
nesta-2,2019-03-18 09:45:11.163510,26,26,6,7,51,8,1
nesta-6,2019-03-18 09:45:11.512751,14,19,3,3,17,7,2
nesta-4,2019-03-18 09:45:21.783764,15,57,6,8,59,8,1
nesta-2,2019-03-18 10:00:10.692567,27,24,6,7,46,8,1
nesta-5,2019-03-18 10:00:13.397008,25,29,5,6,43,8,1
nesta-6,2019-03-18 10:00:13.503203,15,13,3,3,16,7,2
nesta-1,2019-03-18 10:00:19.666805,22,34,5,6,50,8,1
nesta-4,2019-03-18 10:00:19.708819,16,49,6,8,68,8,1
nesta-5,2019-03-18 10:15:11.015458,27,26,4,5,37,8,1
nesta-6,2019-03-18 10:15:11.570937,15,12,3,3,16,7,2
nesta-2,2019-03-18 10:15:12.591825,29,29,5,6,40,8,1
nesta-4,2019-03-18 10:15:15.771387,16,48,6,7,56,8,1
nesta-1,2019-03-18 10:15:16.248359,24,31,4,5,44,8,1
nesta-5,2019-03-18 10:30:10.399557,27,26,4,5,36,8,1
nesta-2,2019-03-18 10:30:11.187986,29,48,5,6,38,8,1
nesta-6,2019-03-18 10:30:11.878127,15,12,3,3,16,7,2
nesta-4,2019-03-18 10:30:16.484422,16,46,4,6,42,8,1
nesta-1,2019-03-18 10:30:16.548748,25,28,4,5,39,8,1
nesta-2,2019-03-18 10:45:10.001470,28,21,4,5,35,8,1
nesta-6,2019-03-18 10:45:12.316232,15,12,2,3,14,7,2
nesta-5,2019-03-18 10:45:12.346852,27,25,4,5,34,8,1
nesta-4,2019-03-18 10:45:16.521321,16,45,5,6,45,8,1
nesta-1,2019-03-18 10:45:16.876644,24,29,4,5,38,8,1
nesta-2,2019-03-18 11:00:10.306004,29,28,5,6,37,8,1
nesta-5,2019-03-18 11:00:12.669232,27,25,4,5,35,8,1
nesta-6,2019-03-18 11:00:12.799171,15,12,2,3,13,7,2
nesta-4,2019-03-18 11:00:19.188500,16,44,5,6,48,8,1
nesta-5,2019-03-18 11:15:10.769082,26,25,5,6,43,8,1
nesta-2,2019-03-18 11:15:11.299109,28,34,5,6,41,8,1
nesta-6,2019-03-18 11:15:11.820013,15,12,3,3,16,7,2
nesta-4,2019-03-18 11:15:17.014639,17,44,6,7,56,8,1
nesta-1,2019-03-18 11:15:17.495403,23,36,5,6,43,8,1
nesta-2,2019-03-18 11:30:09.602027,27,40,5,6,41,8,1
nesta-5,2019-03-18 11:30:10.829234,25,39,5,6,40,8,1
nesta-6,2019-03-18 11:30:12.141072,15,15,3,3,16,7,2
nesta-1,2019-03-18 11:30:17.708009,23,29,4,5,41,8,1
nesta-2,2019-03-18 11:45:09.408239,27,21,4,5,33,8,1
nesta-5,2019-03-18 11:45:11.221100,24,42,4,5,35,8,1
nesta-6,2019-03-18 11:45:12.495780,14,12,2,3,13,7,2
nesta-4,2019-03-18 11:45:16.149008,17,41,4,5,40,8,1
nesta-1,2019-03-18 11:45:20.267969,23,36,4,4,35,8,1
nesta-2,2019-03-18 12:00:10.114120,26,21,3,4,29,8,1
nesta-5,2019-03-18 12:00:10.997798,23,59,4,4,31,8,1
nesta-6,2019-03-18 12:00:13.786915,14,15,2,3,11,7,2
nesta-1,2019-03-18 12:00:19.012197,23,47,3,4,30,8,1
nesta-4,2019-03-18 12:00:19.693793,18,39,4,4,35,8,1
nesta-5,2019-03-18 12:15:09.538111,23,29,5,5,39,8,1
nesta-2,2019-03-18 12:15:11.365325,25,30,4,5,37,8,1
nesta-6,2019-03-18 12:15:12.124758,14,14,2,3,14,7,2
nesta-1,2019-03-18 12:15:16.274499,22,30,4,5,40,8,1
nesta-4,2019-03-18 12:15:16.485248,17,42,5,6,54,8,1
nesta-5,2019-03-18 12:30:09.899281,22,31,4,4,30,8,1
nesta-6,2019-03-18 12:30:12.405171,14,14,2,3,13,7,2
nesta-1,2019-03-18 12:30:16.865556,21,32,4,4,33,8,1
nesta-2,2019-03-18 12:45:09.177990,24,31,4,4,30,8,1
nesta-5,2019-03-18 12:45:11.205653,22,31,4,4,32,8,1
nesta-6,2019-03-18 12:45:11.980988,14,11,2,2,12,7,2
nesta-4,2019-03-18 12:45:16.861123,18,42,4,4,36,8,1
nesta-1,2019-03-18 12:45:18.005924,21,33,3,4,32,8,1
nesta-2,2019-03-18 13:00:10.669807,24,32,4,4,29,8,1
nesta-5,2019-03-18 13:00:12.227771,22,31,4,4,32,8,1
nesta-6,2019-03-18 13:00:13.636074,14,19,2,2,11,7,2
nesta-1,2019-03-18 13:00:19.629619,21,34,3,4,30,8,1
nesta-5,2019-03-18 13:15:09.587460,23,30,3,4,27,8,1
nesta-2,2019-03-18 13:15:11.116738,24,37,3,4,27,8,1
nesta-6,2019-03-18 13:15:11.918869,14,11,2,2,10,7,2
nesta-4,2019-03-18 13:15:16.891327,18,42,3,4,33,8,1
nesta-1,2019-03-18 13:15:18.313537,21,33,3,4,29,8,1
nesta-5,2019-03-18 13:30:08.685367,22,37,3,4,26,8,1
nesta-6,2019-03-18 13:30:11.807360,14,15,2,2,9,7,2
nesta-1,2019-03-18 13:30:16.927913,21,34,5,5,51,8,1
nesta-4,2019-03-18 13:30:17.005502,17,43,3,3,30,8,1
nesta-6,2019-03-18 13:45:11.914699,14,14,1,2,7,7,2
nesta-4,2019-03-18 13:45:16.977708,17,43,2,2,19,8,1
nesta-1,2019-03-18 13:45:18.072236,20,35,2,2,15,8,1
nesta-2,2019-03-18 14:00:10.543777,23,38,2,2,12,8,1
nesta-6,2019-03-18 14:00:13.540823,14,11,1,2,5,7,2
nesta-4,2019-03-18 14:00:19.209876,18,42,2,2,16,8,1
nesta-1,2019-03-18 14:00:19.570180,20,36,1,2,13,8,1
nesta-5,2019-03-18 14:15:09.106479,22,32,2,2,14,8,1
nesta-2,2019-03-18 14:15:10.805337,23,32,2,2,13,8,1
nesta-6,2019-03-18 14:15:11.785478,14,11,1,2,5,7,2
nesta-4,2019-03-18 14:15:16.062852,18,42,2,2,14,8,1
nesta-1,2019-03-18 14:15:16.672074,20,35,2,2,14,8,1
nesta-2,2019-03-18 14:30:09.239796,23,32,2,2,12,8,1
nesta-6,2019-03-18 14:30:12.212153,14,11,1,2,5,7,2
nesta-4,2019-03-18 14:30:16.567960,18,42,2,2,12,8,1
nesta-1,2019-03-18 14:30:17.100563,20,36,1,2,12,8,1
nesta-5,2019-03-18 14:45:09.431705,21,34,2,2,12,8,1
nesta-2,2019-03-18 14:45:09.485010,23,26,2,2,18,8,1
nesta-6,2019-03-18 14:45:11.564020,14,11,1,2,4,7,2
nesta-1,2019-03-18 14:45:17.536725,19,38,2,2,13,8,1
nesta-2,2019-03-18 15:00:10.209430,23,26,3,3,24,8,1
nesta-5,2019-03-18 15:00:11.597442,21,36,2,2,13,8,1
nesta-6,2019-03-18 15:00:13.371842,14,16,1,2,4,7,2
nesta-4,2019-03-18 15:00:18.873817,18,43,2,2,16,8,1
nesta-1,2019-03-18 15:00:19.841298,19,39,2,2,13,8,1
nesta-2,2019-03-18 15:15:09.890343,22,36,2,3,19,8,1
nesta-5,2019-03-18 15:15:11.201798,20,39,2,2,16,8,1
nesta-6,2019-03-18 15:15:12.019773,13,15,1,2,5,7,2
nesta-1,2019-03-18 15:15:18.795518,19,44,3,3,28,8,1
nesta-5,2019-03-18 15:30:08.812259,20,40,2,3,20,8,1
nesta-2,2019-03-18 15:30:09.676460,21,29,3,3,23,8,1
nesta-6,2019-03-18 15:30:11.550920,14,12,1,2,7,7,2
nesta-1,2019-03-18 15:30:16.894407,18,45,2,2,18,8,1
nesta-4,2019-03-18 15:30:16.983636,17,47,3,3,32,8,1
nesta-5,2019-03-18 15:45:09.229580,20,40,3,4,33,8,1
nesta-6,2019-03-18 15:45:11.911670,14,16,2,2,9,7,2
nesta-4,2019-03-18 15:45:17.139573,18,47,3,3,31,8,1
nesta-1,2019-03-18 15:45:17.366160,18,45,3,3,30,8,1
nesta-5,2019-03-18 16:00:10.578822,20,41,5,5,45,8,1
nesta-2,2019-03-18 16:00:10.854990,21,37,5,5,49,8,1
nesta-6,2019-03-18 16:00:13.518942,14,13,2,2,9,7,2
nesta-1,2019-03-18 16:00:19.177481,18,46,5,5,53,8,1
nesta-4,2019-03-18 16:00:19.265756,18,48,6,6,64,8,1
nesta-5,2019-03-18 16:15:08.885331,20,41,9,8,85,8,1
nesta-2,2019-03-18 16:15:09.290281,21,31,9,9,92,8,1
nesta-6,2019-03-18 16:15:11.855730,14,13,1,2,9,7,2
nesta-4,2019-03-18 16:15:16.469290,18,48,6,6,70,8,1
nesta-1,2019-03-18 16:15:16.783491,18,46,8,8,91,8,1
nesta-5,2019-03-18 16:30:10.156547,20,39,4,4,31,8,1
nesta-2,2019-03-18 16:30:10.180295,22,48,4,4,38,8,1
nesta-6,2019-03-18 16:30:12.248331,14,13,1,2,8,7,2
nesta-4,2019-03-18 16:30:16.553143,18,44,4,4,38,8,1
nesta-1,2019-03-18 16:30:17.982598,19,44,3,4,35,8,1
nesta-5,2019-03-18 16:45:09.533066,20,39,3,3,26,8,1
nesta-6,2019-03-18 16:45:11.839289,14,12,1,2,7,7,2
nesta-4,2019-03-18 16:45:16.807234,18,45,3,3,28,8,1
nesta-1,2019-03-18 16:45:17.764338,19,42,2,3,24,8,1
nesta-2,2019-03-18 17:00:09.907001,21,36,3,3,26,8,1
nesta-6,2019-03-18 17:00:13.942834,14,13,1,2,8,7,2
nesta-1,2019-03-18 17:00:20.196734,18,45,3,4,35,8,1
nesta-2,2019-03-18 17:15:11.253356,21,30,5,5,43,8,1
nesta-6,2019-03-18 17:15:12.214186,14,13,2,2,10,7,2
nesta-4,2019-03-18 17:15:15.788126,18,46,3,4,35,8,1
nesta-1,2019-03-18 17:15:16.586254,19,44,3,4,36,8,1
nesta-5,2019-03-18 17:30:10.956018,19,41,4,4,39,8,1
nesta-6,2019-03-18 17:30:12.432661,14,13,2,2,11,7,2
nesta-4,2019-03-18 17:30:16.626799,18,46,3,3,30,8,1
nesta-1,2019-03-18 17:30:17.120648,19,43,4,4,38,8,1
nesta-2,2019-03-18 17:45:09.357046,21,36,3,4,30,8,1
nesta-5,2019-03-18 17:45:09.479547,19,41,3,3,25,8,1
nesta-6,2019-03-18 17:45:11.877269,14,13,1,2,8,7,2
nesta-4,2019-03-18 17:45:17.118868,18,46,2,3,22,8,1
nesta-1,2019-03-18 17:45:17.290908,19,42,3,4,32,8,1
nesta-2,2019-03-18 18:00:10.760581,21,37,8,7,93,8,1
nesta-6,2019-03-18 18:00:13.749833,14,13,1,2,8,7,2
nesta-4,2019-03-18 18:00:19.226417,18,46,2,3,22,8,1
nesta-1,2019-03-18 18:00:19.892122,19,42,2,3,22,8,1
nesta-2,2019-03-18 18:15:09.162098,21,51,4,4,37,8,1
nesta-5,2019-03-18 18:15:09.214879,19,41,8,8,85,8,1
nesta-6,2019-03-18 18:15:12.148951,14,16,1,2,8,7,2
nesta-4,2019-03-18 18:15:16.847539,18,45,3,3,30,8,1
nesta-1,2019-03-18 18:15:16.950214,19,42,3,3,28,8,1
nesta-5,2019-03-18 18:30:10.199485,19,40,7,7,75,8,1
nesta-2,2019-03-18 18:30:11.241824,21,30,5,5,48,8,1
nesta-6,2019-03-18 18:30:12.638858,14,16,1,2,8,7,2
nesta-4,2019-03-18 18:30:15.823671,18,45,3,4,32,8,1
nesta-1,2019-03-18 18:30:16.945678,19,42,4,4,36,8,1
nesta-5,2019-03-18 18:45:10.927255,19,41,9,8,76,8,1
nesta-6,2019-03-18 18:45:11.990584,14,13,1,2,8,7,2
nesta-4,2019-03-18 18:45:17.143742,18,46,4,4,38,8,1
nesta-1,2019-03-18 18:45:17.696563,19,42,5,5,49,8,1
nesta-5,2019-03-18 19:00:10.460748,19,41,8,8,77,8,1
nesta-2,2019-03-18 19:00:10.853065,21,30,6,6,60,8,1
nesta-6,2019-03-18 19:00:13.926926,14,13,2,2,8,7,2
nesta-1,2019-03-18 19:00:20.013862,19,43,5,5,47,8,1
nesta-4,2019-03-18 19:00:24.822914,18,47,4,5,44,8,1
nesta-2,2019-03-18 19:15:09.112721,20,37,10,9,95,8,1
nesta-5,2019-03-18 19:15:11.610473,19,48,12,11,108,8,1
nesta-6,2019-03-18 19:15:12.260533,14,13,2,2,9,7,2
nesta-4,2019-03-18 19:15:16.182265,18,47,5,5,53,8,1
nesta-1,2019-03-18 19:15:16.727818,19,44,7,7,70,8,1
nesta-2,2019-03-18 19:30:09.607233,20,31,11,10,104,8,1
nesta-5,2019-03-18 19:30:10.806729,19,42,13,12,113,8,1
nesta-6,2019-03-18 19:30:11.693894,14,13,2,2,9,7,2
nesta-4,2019-03-18 19:30:17.042237,18,47,6,6,59,8,1
nesta-1,2019-03-18 19:30:18.404510,19,44,10,9,96,8,1
nesta-5,2019-03-18 19:45:09.503514,19,43,7,7,67,8,1
nesta-6,2019-03-18 19:45:12.127687,14,16,2,2,9,7,2
nesta-1,2019-03-18 19:45:17.563611,18,44,6,6,64,8,1
nesta-4,2019-03-18 19:45:17.759382,18,48,5,5,49,8,1
nesta-5,2019-03-18 20:00:09.872696,19,43,5,6,47,8,1
nesta-2,2019-03-18 20:00:11.020179,20,32,5,5,43,8,1
nesta-6,2019-03-18 20:00:13.395112,14,13,2,2,9,7,2
nesta-4,2019-03-18 20:00:18.997421,18,47,4,5,43,8,1
nesta-1,2019-03-18 20:00:19.967255,18,45,4,5,42,8,1
nesta-5,2019-03-18 20:15:08.959920,19,43,5,6,47,8,1
nesta-2,2019-03-18 20:15:09.176181,20,32,5,5,46,8,1
nesta-6,2019-03-18 20:15:11.796117,14,13,2,2,10,7,2
nesta-4,2019-03-18 20:15:16.494952,18,48,4,5,44,8,1
nesta-1,2019-03-18 20:15:16.751469,18,45,5,5,46,8,1
nesta-2,2019-03-18 20:30:09.077348,20,32,6,6,67,8,1
nesta-5,2019-03-18 20:30:09.652399,19,43,6,6,49,8,1
nesta-6,2019-03-18 20:30:12.760269,14,13,2,2,10,7,2
nesta-4,2019-03-18 20:30:17.111521,18,48,5,5,51,8,1
nesta-1,2019-03-18 20:30:17.539147,18,46,5,5,51,8,1
nesta-5,2019-03-18 20:45:09.177860,19,42,7,7,59,8,1
nesta-2,2019-03-18 20:45:09.707461,20,32,7,7,71,8,1
nesta-6,2019-03-18 20:45:12.347000,14,13,2,2,10,7,2
nesta-4,2019-03-18 20:45:17.505647,18,48,6,6,65,8,1
nesta-1,2019-03-18 20:45:17.580792,18,46,6,6,61,8,1
nesta-2,2019-03-18 21:00:10.244230,20,32,8,8,81,8,1
nesta-5,2019-03-18 21:00:10.763406,19,43,8,8,71,8,1
nesta-6,2019-03-18 21:00:13.647257,14,13,2,2,11,7,2
nesta-1,2019-03-18 21:00:19.302591,18,46,7,7,76,8,1
nesta-2,2019-03-18 21:15:08.739236,20,32,9,8,81,8,1
nesta-5,2019-03-18 21:15:08.810744,19,42,8,8,71,8,1
nesta-6,2019-03-18 21:15:12.059940,14,13,2,2,11,7,2
nesta-4,2019-03-18 21:15:16.494115,18,48,9,9,100,8,1
nesta-1,2019-03-18 21:15:16.731231,18,46,7,7,76,8,1
nesta-5,2019-03-18 21:30:09.203385,19,42,9,8,77,8,1
nesta-2,2019-03-18 21:30:09.711517,20,33,8,8,80,8,1
nesta-6,2019-03-18 21:30:12.655996,14,13,2,2,13,7,2
nesta-4,2019-03-18 21:30:17.080299,18,47,8,8,81,8,1
nesta-1,2019-03-18 21:30:17.433016,18,47,9,8,88,8,1
nesta-2,2019-03-18 21:45:09.377054,20,33,10,9,92,8,1
nesta-5,2019-03-18 21:45:11.396396,19,43,10,9,91,8,1
nesta-6,2019-03-18 21:45:12.551557,14,13,2,2,13,7,2
nesta-1,2019-03-18 21:45:17.350099,18,47,10,9,100,8,1
nesta-4,2019-03-18 21:45:17.512917,18,47,11,10,113,8,1
nesta-2,2019-03-18 22:00:10.716699,20,33,11,10,109,8,1
nesta-5,2019-03-18 22:00:12.724197,19,43,11,10,98,8,1
nesta-6,2019-03-18 22:00:13.680758,14,13,2,2,15,7,2
nesta-4,2019-03-18 22:00:18.591761,18,48,9,9,98,8,1
nesta-1,2019-03-18 22:00:19.509681,18,47,11,10,109,8,1
nesta-5,2019-03-18 22:15:10.834501,19,43,11,10,102,8,1
nesta-2,2019-03-18 22:15:10.870985,20,33,10,10,97,8,1
nesta-6,2019-03-18 22:15:12.074323,14,13,2,3,15,7,2
nesta-4,2019-03-18 22:15:16.310326,18,48,10,10,106,8,1
nesta-1,2019-03-18 22:15:16.947560,18,48,9,9,99,8,1
nesta-5,2019-03-18 22:30:09.189110,19,44,9,9,84,8,1
nesta-2,2019-03-18 22:30:10.406773,20,33,9,9,89,8,1
nesta-6,2019-03-18 22:30:12.830800,14,13,3,2,15,7,2
nesta-4,2019-03-18 22:30:16.381919,18,48,7,7,77,8,1
nesta-1,2019-03-18 22:30:17.931050,18,48,9,9,91,8,1
nesta-2,2019-03-18 22:45:09.073133,20,33,9,8,84,8,1
nesta-5,2019-03-18 22:45:09.561326,19,44,9,8,77,8,1
nesta-6,2019-03-18 22:45:12.631732,14,16,3,3,17,7,2
nesta-4,2019-03-18 22:45:16.584314,18,49,7,7,73,8,1
nesta-5,2019-03-18 23:00:10.255204,19,52,8,8,77,8,1
nesta-6,2019-03-18 23:00:13.828046,14,13,3,3,17,7,2
nesta-4,2019-03-18 23:00:20.055754,18,49,7,7,76,8,1
nesta-1,2019-03-18 23:00:20.181318,18,47,8,8,84,8,1
nesta-2,2019-03-18 23:15:08.602411,20,34,8,7,77,8,1
nesta-6,2019-03-18 23:15:12.509580,14,13,3,3,17,7,2
nesta-1,2019-03-18 23:15:16.226724,18,48,8,8,80,8,1
nesta-4,2019-03-18 23:15:16.475788,18,49,7,7,76,8,1
nesta-5,2019-03-18 23:30:09.875869,19,45,8,8,81,8,1
nesta-6,2019-03-18 23:30:12.382130,14,13,3,3,17,7,2
nesta-4,2019-03-18 23:30:16.443098,18,50,7,7,69,8,1
nesta-1,2019-03-18 23:30:16.743666,18,56,7,7,77,8,1
nesta-5,2019-03-18 23:45:09.506485,18,52,9,9,82,8,1
nesta-6,2019-03-18 23:45:12.470088,14,13,3,3,17,7,2
nesta-4,2019-03-18 23:45:16.235192,18,50,8,8,88,8,1
nesta-1,2019-03-18 23:45:17.970547,18,49,9,9,97,8,1
nesta-2,2019-03-19 00:00:10.867155,19,35,8,8,78,8,1
nesta-5,2019-03-19 00:00:11.078066,18,46,8,8,78,8,1
nesta-6,2019-03-19 00:00:13.345435,13,13,3,3,17,7,2
nesta-4,2019-03-19 00:00:19.199149,18,50,7,7,74,8,1
nesta-1,2019-03-19 00:00:19.815736,18,49,8,8,79,8,1
nesta-5,2019-03-19 00:15:09.243492,19,45,7,7,64,8,1
nesta-2,2019-03-19 00:15:09.451893,19,35,7,7,69,8,1
nesta-6,2019-03-19 00:15:12.148362,14,13,3,3,17,7,2
nesta-1,2019-03-19 00:15:16.237118,18,49,6,6,66,8,1
nesta-4,2019-03-19 00:15:17.084130,18,50,6,6,61,8,1
nesta-2,2019-03-19 00:30:09.172954,19,35,6,6,64,8,1
nesta-5,2019-03-19 00:30:09.648451,18,45,7,7,63,8,1
nesta-6,2019-03-19 00:30:12.451943,13,13,3,3,17,7,2
nesta-4,2019-03-19 00:30:16.698268,18,56,6,6,61,8,1
nesta-1,2019-03-19 00:30:16.877964,18,48,7,7,69,8,1
nesta-5,2019-03-19 00:45:08.999528,19,45,7,7,63,8,1
nesta-2,2019-03-19 00:45:09.884552,19,35,7,6,66,8,1
nesta-6,2019-03-19 00:45:12.615262,13,13,3,3,17,7,2
nesta-1,2019-03-19 00:45:18.129357,18,49,7,7,71,8,1
nesta-5,2019-03-19 01:00:10.490753,19,45,8,7,68,8,1
nesta-2,2019-03-19 01:00:11.087746,19,34,7,7,71,8,1
nesta-6,2019-03-19 01:00:13.670714,13,13,3,3,17,7,2
nesta-4,2019-03-19 01:00:19.336889,18,49,10,9,108,8,1
nesta-1,2019-03-19 01:00:19.827769,18,48,9,8,89,8,1
nesta-5,2019-03-19 01:15:08.801894,18,45,8,7,68,8,1
nesta-2,2019-03-19 01:15:09.271414,19,34,8,7,77,8,1
nesta-6,2019-03-19 01:15:12.111385,13,14,3,3,17,7,2
nesta-4,2019-03-19 01:15:17.100107,18,49,7,7,77,8,1
nesta-1,2019-03-19 01:15:17.463694,18,49,9,8,91,8,1
nesta-5,2019-03-19 01:30:09.325164,18,45,8,8,71,8,1
nesta-2,2019-03-19 01:30:09.773983,19,34,7,7,72,8,1
nesta-6,2019-03-19 01:30:13.772195,13,14,3,3,18,7,2
nesta-4,2019-03-19 01:30:16.369919,18,49,6,6,56,8,1
nesta-1,2019-03-19 01:30:17.090110,17,49,8,7,77,8,1
nesta-2,2019-03-19 01:45:09.375746,19,34,7,7,71,8,1
nesta-5,2019-03-19 01:45:09.856346,18,46,8,8,74,8,1
nesta-6,2019-03-19 01:45:12.863874,13,13,3,2,17,7,2
nesta-4,2019-03-19 01:45:17.043551,18,49,6,6,54,8,1
nesta-1,2019-03-19 01:45:18.434653,17,49,7,7,75,8,1
nesta-5,2019-03-19 02:00:10.673682,18,46,8,8,76,8,1
nesta-6,2019-03-19 02:00:15.108544,13,13,3,2,16,7,2
nesta-4,2019-03-19 02:00:19.163360,18,49,6,6,58,8,1
nesta-1,2019-03-19 02:00:19.695163,17,49,7,7,78,8,1
nesta-5,2019-03-19 02:15:08.852990,18,47,8,8,77,8,1
nesta-6,2019-03-19 02:15:12.647705,13,13,2,2,16,7,2
nesta-4,2019-03-19 02:15:15.901548,18,49,6,6,60,8,1
nesta-1,2019-03-19 02:15:17.295887,17,49,8,8,85,8,1
nesta-2,2019-03-19 02:30:09.211817,19,35,8,8,85,8,1
nesta-5,2019-03-19 02:30:11.264443,17,47,9,9,84,8,1
nesta-6,2019-03-19 02:30:12.717659,13,13,2,2,16,7,2
nesta-1,2019-03-19 02:30:17.406243,17,50,9,9,98,8,1
nesta-4,2019-03-19 02:30:17.647061,18,49,8,8,78,8,1
nesta-5,2019-03-19 02:45:09.735976,17,47,8,8,80,8,1
nesta-2,2019-03-19 02:45:10.450497,19,35,9,8,94,8,1
nesta-6,2019-03-19 02:45:12.537789,13,13,2,2,16,7,2
nesta-4,2019-03-19 02:45:17.337873,18,49,10,9,97,8,1
nesta-1,2019-03-19 02:45:17.690128,17,50,11,10,110,8,1
nesta-5,2019-03-19 03:00:10.050236,17,47,9,9,79,8,1
nesta-2,2019-03-19 03:00:11.383519,18,35,10,9,99,8,1
nesta-6,2019-03-19 03:00:13.906417,13,13,2,2,15,7,2
nesta-1,2019-03-19 03:00:20.372152,17,50,11,10,114,8,1
nesta-4,2019-03-19 03:00:20.938842,18,49,12,11,114,8,1
nesta-2,2019-03-19 03:15:09.657509,18,35,10,9,102,8,1
nesta-5,2019-03-19 03:15:09.723482,17,47,9,9,86,8,1
